,Brand,Vader
5927,Johnson & Johnson,0.0
5928,Sputnik V,0.0
5929,Pfizer,0.0772
5930,Moderna,0.0772
5931,Johnson & Johnson,0.0772
5932,Pfizer,0.4019
5933,AstraZeneca,0.8816
5934,Sputnik V,0.0
5935,Pfizer,0.7506
5936,AstraZeneca,0.6249
5937,Biontech,0.6249
5938,Pfizer,0.6249
5939,Pfizer,0.4767
5940,Pfizer,0.4767
5941,AstraZeneca,0.6705
5942,Pfizer,0.7506
5943,Pfizer,-0.0507
5944,Pfizer,0.6705
5945,AstraZeneca,-0.743
5946,AstraZeneca,-0.34
5947,Moderna,0.0
5948,Moderna,0.0
5949,Pfizer,-0.3182
5950,AstraZeneca,0.2023
5951,Pfizer,-0.3182
5952,Pfizer,-0.7717
5953,Johnson & Johnson,0.0
5954,AstraZeneca,-0.6597
5955,Johnson & Johnson,-0.3182
5956,Pfizer,0.0
5957,Pfizer,0.0
5958,Pfizer,0.8519
5959,Sputnik V,-0.5574
5960,Pfizer,0.7184
5961,Sputnik V,0.3182
5962,AstraZeneca,0.0516
5963,AstraZeneca,0.4019
5964,Pfizer,0.7906
5965,Moderna,0.4767
5966,Pfizer,-0.3818
5967,Pfizer,0.6908
5968,Sputnik V,0.7359
5969,AstraZeneca,-0.7943
5970,Sputnik V,-0.7943
5971,Moderna,0.5106
5972,AstraZeneca,0.6486
5973,Sputnik V,-0.4588
5974,AstraZeneca,0.9964
5975,Biontech,0.9964
5976,Pfizer,0.9964
5977,Moderna,0.9964
5978,Sputnik V,-0.7964
5979,AstraZeneca,0.4939
5980,Moderna,0.9274
5981,AstraZeneca,-0.7184
5982,AstraZeneca,-0.9674
5983,Moderna,-0.5106
5984,Johnson & Johnson,0.4215
5985,AstraZeneca,-0.4215
5986,Pfizer,-0.9153
5987,Pfizer,0.0
5988,AstraZeneca,0.6597
5989,Johnson & Johnson,0.8078
5990,Biontech,0.6728
5991,Pfizer,0.6728
5992,Pfizer,-0.8402
5993,Pfizer,0.6486
5994,Pfizer,0.5267
5995,Biontech,0.4215
5996,Pfizer,0.4215
5997,AstraZeneca,0.6808
5998,Biontech,0.0
5999,Pfizer,0.0
6000,Pfizer,0.3804
6001,Johnson & Johnson,0.6808
6002,Biontech,0.6705
6003,Pfizer,0.6705
6004,AstraZeneca,-0.0258
6005,AstraZeneca,0.8268
6006,AstraZeneca,0.2263
6007,Moderna,-0.4588
6008,AstraZeneca,0.765
6009,AstraZeneca,0.0
6010,Johnson & Johnson,0.0
6011,Moderna,-0.8176
6012,Biontech,0.3626
6013,Pfizer,0.3626
6014,Pfizer,0.4019
6015,Sputnik V,0.34
6016,AstraZeneca,0.1779
6017,Biontech,0.4939
6018,Pfizer,0.4939
6019,Pfizer,0.3597
6020,Johnson & Johnson,0.2023
6021,AstraZeneca,0.5267
6022,Pfizer,0.6822
6023,AstraZeneca,-0.1386
6024,AstraZeneca,0.3716
6025,Biontech,0.0
6026,Biontech,-0.128
6027,Pfizer,-0.128
6028,AstraZeneca,0.7096
6029,Pfizer,0.996
6030,Biontech,0.3527
6031,Pfizer,0.3527
6032,Pfizer,0.4019
6033,AstraZeneca,0.4767
6034,Johnson & Johnson,0.25
6035,Biontech,-0.2732
6036,Pfizer,-0.2732
6037,AstraZeneca,-0.93
6038,AstraZeneca,0.8399
6039,Pfizer,-0.8387
6040,Moderna,0.6808
6041,Moderna,0.4767
6042,AstraZeneca,-0.7096
6043,Pfizer,0.0
6044,Biontech,0.5574
6045,Biontech,0.4331
6046,Pfizer,0.4331
6047,Pfizer,0.91
6048,AstraZeneca,0.6705
6049,AstraZeneca,0.34
6050,Biontech,0.2263
6051,Pfizer,0.2263
6052,Moderna,0.0
6053,Moderna,-0.296
6054,AstraZeneca,0.5267
6055,Johnson & Johnson,0.0
6056,Johnson & Johnson,0.0
6057,Sputnik V,-0.5402
6058,AstraZeneca,0.6597
6059,Pfizer,-0.128
6060,Pfizer,0.4019
6061,AstraZeneca,0.2263
6062,Pfizer,0.0
6063,Moderna,0.0
6064,AstraZeneca,0.4939
6065,Pfizer,-0.6486
6066,AstraZeneca,-0.1027
6067,AstraZeneca,0.7178
6068,Pfizer,0.4404
6069,Moderna,0.4404
6070,Johnson & Johnson,0.4404
6071,AstraZeneca,0.128
6072,Biontech,0.991
6073,Pfizer,0.991
6074,Moderna,0.991
6075,AstraZeneca,-0.4404
6076,Pfizer,0.989
6077,Moderna,0.989
6078,Johnson & Johnson,0.0
6079,AstraZeneca,0.0
6080,Pfizer,-0.1531
6081,Biontech,0.7096
6082,Pfizer,0.7096
6083,Moderna,0.7096
6084,Johnson & Johnson,0.7096
6085,AstraZeneca,0.6705
6086,AstraZeneca,0.0
6087,Pfizer,0.6249
6088,Moderna,0.6249
6089,Moderna,0.296
6090,Moderna,0.9132
6091,AstraZeneca,0.0
6092,AstraZeneca,-0.1531
6093,Pfizer,0.4767
6094,Pfizer,-0.2263
6095,AstraZeneca,0.453
6096,Biontech,0.5106
6097,Pfizer,0.5106
6098,AstraZeneca,0.0
6099,Pfizer,0.0
6100,AstraZeneca,0.7287
6101,AstraZeneca,-0.7783
6102,Pfizer,0.0258
6103,AstraZeneca,-0.8286
6104,Biontech,0.5106
6105,Pfizer,0.5106
6106,Moderna,-0.0183
6107,Pfizer,-0.7469
6108,Johnson & Johnson,0.8313
6109,Biontech,-0.2023
6110,Pfizer,0.5859
6111,Pfizer,0.4767
6112,AstraZeneca,-0.7363
6113,Pfizer,-0.3818
6114,AstraZeneca,0.5574
6115,Moderna,0.4215
6116,AstraZeneca,0.7378
6117,Pfizer,0.4031
6118,AstraZeneca,-0.6369
6119,Pfizer,0.34
6120,Moderna,0.296
6121,Pfizer,-0.8555
6122,Biontech,0.6369
6123,Pfizer,0.6369
6124,Sputnik V,-0.5106
6125,Pfizer,-0.4708
6126,Moderna,-0.4708
6127,Moderna,0.5256
6128,Johnson & Johnson,-0.4215
6129,Pfizer,0.2732
6130,AstraZeneca,0.1815
6131,Pfizer,0.1815
6132,Biontech,0.4939
6133,Pfizer,0.4939
6134,AstraZeneca,-0.8126
6135,Pfizer,0.4019
6136,Pfizer,0.4767
6137,Pfizer,0.7269
6138,Moderna,0.1531
6139,AstraZeneca,-0.2023
6140,AstraZeneca,-0.6808
6141,AstraZeneca,-0.5859
6142,AstraZeneca,-0.7357
6143,Biontech,0.25
6144,Pfizer,0.25
6145,AstraZeneca,0.9153
6146,Pfizer,0.6428
6147,Moderna,0.6428
6148,AstraZeneca,0.7184
6149,Pfizer,0.0
6150,Pfizer,-0.296
6151,Biontech,0.4939
6152,Pfizer,0.4939
6153,Pfizer,0.0
6154,Pfizer,0.8885
6155,Moderna,0.8885
6156,Johnson & Johnson,0.8885
6157,Pfizer,-0.0129
6158,Sputnik V,0.0
6159,Johnson & Johnson,0.5423
6160,Pfizer,-0.296
6161,Pfizer,0.0
6162,AstraZeneca,0.875
6163,Moderna,0.7579
6164,AstraZeneca,0.0
6165,Moderna,0.0
6166,AstraZeneca,0.0516
6167,Sputnik V,0.3182
6168,Pfizer,0.4939
6169,Johnson & Johnson,0.5994
6170,AstraZeneca,0.3662
6171,AstraZeneca,-0.34
6172,Biontech,0.5267
6173,Pfizer,0.5267
6174,Biontech,0.7351
6175,Pfizer,0.7351
6176,Johnson & Johnson,-0.7003
6177,Johnson & Johnson,0.128
6178,AstraZeneca,-0.0498
6179,Biontech,-0.4019
6180,Pfizer,-0.4019
6181,AstraZeneca,0.4019
6182,AstraZeneca,0.5574
6183,AstraZeneca,0.0
6184,Biontech,0.0
6185,Pfizer,0.0
6186,AstraZeneca,0.0
6187,Biontech,-0.4404
6188,Pfizer,-0.4404
6189,Sputnik V,-0.3167
6190,AstraZeneca,-0.8979
6191,AstraZeneca,-0.443
6192,AstraZeneca,0.7845
6193,Pfizer,0.296
6194,Moderna,-0.6369
6195,Moderna,0.6486
6196,Pfizer,0.0
6197,Sputnik V,0.0
6198,Pfizer,-0.2732
6199,AstraZeneca,-0.7845
6200,AstraZeneca,0.4215
6201,Pfizer,0.4215
6202,Moderna,0.7506
6203,Biontech,-0.0258
6204,Pfizer,-0.0258
6205,AstraZeneca,0.4118
6206,Pfizer,0.0191
6207,AstraZeneca,-0.1531
6208,Pfizer,0.6822
6209,Moderna,0.8658
6210,AstraZeneca,-0.2584
6211,Pfizer,0.4215
6212,Pfizer,0.128
6213,AstraZeneca,-0.9274
6214,Moderna,0.5574
6215,Sputnik V,0.128
6216,Pfizer,0.6705
6217,Johnson & Johnson,0.9287
6218,AstraZeneca,0.7264
6219,Pfizer,-0.3125
6220,Moderna,-0.3125
6221,Pfizer,0.5789
6222,Moderna,0.5789
6223,Biontech,0.8921
6224,Pfizer,0.8921
6225,Pfizer,0.0
6226,Pfizer,0.7506
6227,AstraZeneca,0.1531
6228,AstraZeneca,0.4767
6229,Pfizer,0.5267
6230,Moderna,0.5267
6231,Moderna,0.0
6232,Pfizer,0.0
6233,AstraZeneca,0.0
6234,Pfizer,0.5574
6235,AstraZeneca,0.2732
6236,Johnson & Johnson,0.8126
6237,Biontech,0.0
6238,Pfizer,0.0
6239,Moderna,0.0
6240,Biontech,-0.3818
6241,Pfizer,-0.3818
6242,Biontech,0.6249
6243,Pfizer,0.6249
6244,AstraZeneca,0.4215
6245,Biontech,0.0
6246,Pfizer,0.0
6247,AstraZeneca,-0.7351
6248,Pfizer,0.0
6249,Moderna,0.0
6250,AstraZeneca,-0.296
6251,AstraZeneca,-0.8779
6252,Biontech,-0.7003
6253,Pfizer,-0.7003
6254,Pfizer,0.9106
6255,Biontech,-0.0516
6256,Pfizer,-0.0516
6257,Biontech,-0.5267
6258,Pfizer,-0.5267
6259,AstraZeneca,-0.7964
6260,Moderna,0.0129
6261,Pfizer,-0.4767
6262,AstraZeneca,0.7506
6263,Pfizer,0.7506
6264,Biontech,0.0
6265,AstraZeneca,-0.521
6266,Pfizer,0.34
6267,AstraZeneca,-0.3254
6268,Moderna,0.3818
6269,AstraZeneca,0.9042
6270,AstraZeneca,-0.7003
6271,Johnson & Johnson,0.0
6272,Moderna,0.743
6273,AstraZeneca,-0.765
6274,Pfizer,0.3291
6275,AstraZeneca,0.4404
6276,Johnson & Johnson,0.4588
6277,Moderna,0.8074
6278,Biontech,0.926
6279,Pfizer,0.926
6280,Moderna,0.926
6281,AstraZeneca,0.0772
6282,Biontech,0.7184
6283,Pfizer,0.7184
6284,AstraZeneca,-0.7783
6285,AstraZeneca,-0.926
6286,Pfizer,0.802
6287,Pfizer,0.6908
6288,Pfizer,-0.2732
6289,Pfizer,0.8062
6290,Johnson & Johnson,0.0
6291,AstraZeneca,0.8519
6292,Moderna,0.743
6293,Pfizer,0.0
6294,AstraZeneca,0.2023
6295,Biontech,0.4767
6296,Pfizer,0.4767
6297,Pfizer,-0.5175
6298,Pfizer,0.4767
6299,Moderna,0.4767
6300,AstraZeneca,0.8271
6301,AstraZeneca,-0.8176
6302,AstraZeneca,0.0
6303,AstraZeneca,-0.8271
6304,Pfizer,-0.8271
6305,Pfizer,0.3818
6306,Pfizer,0.6597
6307,Pfizer,0.594
6308,Pfizer,0.5423
6309,AstraZeneca,0.6597
6310,Pfizer,0.0
6311,Moderna,0.0
6312,Johnson & Johnson,0.0
6313,Biontech,0.4215
6314,Pfizer,0.4215
6315,AstraZeneca,-0.4215
6316,Pfizer,0.2732
6317,AstraZeneca,0.25
6318,Johnson & Johnson,-0.8658
6319,AstraZeneca,-0.3612
6320,Johnson & Johnson,-0.3612
6321,Pfizer,0.4939
6322,Pfizer,0.0
6323,AstraZeneca,0.7783
6324,AstraZeneca,0.6705
6325,Pfizer,0.0484
6326,AstraZeneca,-0.128
6327,Moderna,0.9186
6328,Pfizer,0.4939
6329,AstraZeneca,0.5719
6330,Moderna,0.8895
6331,Sputnik V,-0.3182
6332,Biontech,0.4141
6333,Pfizer,0.4141
6334,Pfizer,0.2023
6335,AstraZeneca,0.7003
6336,AstraZeneca,0.4019
6337,Pfizer,0.2732
6338,Moderna,0.2732
6339,Moderna,0.8689
6340,AstraZeneca,-0.3818
6341,Pfizer,-0.3818
6342,Moderna,-0.3818
6343,Pfizer,0.5423
6344,Biontech,-0.4939
6345,Pfizer,-0.4939
6346,AstraZeneca,0.4767
6347,Moderna,0.4766999999999999
6348,AstraZeneca,-0.5803
6349,AstraZeneca,0.7351
6350,Pfizer,0.4215
6351,AstraZeneca,0.128
6352,AstraZeneca,-0.4822
6353,Pfizer,0.296
6354,AstraZeneca,0.9022
6355,Pfizer,0.5574
6356,Pfizer,-0.759
6357,AstraZeneca,-0.872
6358,Sputnik V,0.0
6359,Pfizer,0.2732
6360,AstraZeneca,-0.25
6361,Pfizer,-0.25
6362,AstraZeneca,0.0
6363,AstraZeneca,0.4767
6364,Biontech,-0.9665
6365,Pfizer,-0.9665
6366,Moderna,-0.9665
6367,Johnson & Johnson,-0.8316
6368,Moderna,0.6124
6369,Pfizer,0.8176
6370,AstraZeneca,0.9382
6371,AstraZeneca,-0.7579
6372,AstraZeneca,0.5267
6373,Pfizer,0.0258
6374,Johnson & Johnson,0.128
6375,Johnson & Johnson,0.6486
6376,Biontech,0.8481
6377,Pfizer,0.8481
6378,Moderna,0.7096
6379,Pfizer,-0.3818
6380,Moderna,0.6597
6381,Pfizer,0.0
6382,Moderna,0.0
6383,AstraZeneca,-0.5279
6384,Pfizer,-0.6614
6385,AstraZeneca,0.7351
6386,Biontech,0.3612
6387,Pfizer,0.3612
6388,Biontech,-0.3612
6389,Pfizer,-0.3612
6390,Moderna,0.6124
6391,AstraZeneca,0.7906
6392,Johnson & Johnson,0.0644
6393,AstraZeneca,0.1779
6394,Pfizer,-0.0359
6395,AstraZeneca,-0.5719
6396,Johnson & Johnson,0.2023
6397,AstraZeneca,0.0
6398,AstraZeneca,0.3718
6399,Pfizer,0.3718
6400,Johnson & Johnson,-0.7351
6401,AstraZeneca,0.0258
6402,AstraZeneca,-0.4767
6403,Moderna,0.079
6404,AstraZeneca,0.4215
6405,Pfizer,0.0
6406,Johnson & Johnson,0.1779
6407,AstraZeneca,0.5106
6408,Pfizer,0.6808
6409,AstraZeneca,-0.3818
6410,Biontech,0.9717
6411,Pfizer,0.4215
6412,AstraZeneca,0.6597
6413,AstraZeneca,0.4404
6414,Moderna,0.5994
6415,AstraZeneca,0.5574
6416,AstraZeneca,0.296
6417,AstraZeneca,-0.7269
6418,Pfizer,-0.9538
6419,Pfizer,0.0
6420,AstraZeneca,0.0
6421,Pfizer,0.0
6422,Moderna,0.0
6423,Johnson & Johnson,0.4588
6424,Pfizer,0.0772
6425,AstraZeneca,-0.5267
6426,Moderna,0.0
6427,Johnson & Johnson,0.6369
6428,Pfizer,0.8622
6429,AstraZeneca,-0.5859
6430,Biontech,0.0
6431,Pfizer,0.0
6432,Sputnik V,0.872
6433,Biontech,0.2732
6434,Pfizer,0.2732
6435,Pfizer,0.0
6436,Biontech,-0.8271
6437,Pfizer,-0.8271
6438,AstraZeneca,0.6126
6439,Biontech,-0.0516
6440,Pfizer,0.1431
6441,Pfizer,-0.4019
6442,AstraZeneca,0.4939
6443,Johnson & Johnson,-0.5423
6444,AstraZeneca,-0.2023
6445,Johnson & Johnson,0.6841
6446,AstraZeneca,-0.836
6447,AstraZeneca,0.5719
6448,AstraZeneca,-0.3818
6449,AstraZeneca,-0.8074
6450,Sputnik V,0.0
6451,Pfizer,-0.296
6452,Moderna,0.0
6453,AstraZeneca,-0.1027
6454,AstraZeneca,0.3678
6455,AstraZeneca,-0.9559
6456,Johnson & Johnson,0.0258
6457,AstraZeneca,-0.4767
6458,Biontech,-0.09
6459,Pfizer,-0.09
6460,Pfizer,0.8176
6461,AstraZeneca,-0.3182
6462,Pfizer,0.1027
6463,AstraZeneca,-0.77
6464,Pfizer,0.0
6465,Pfizer,0.5267
6466,Pfizer,-0.6369
6467,Pfizer,0.9325
6468,AstraZeneca,0.4215
6469,AstraZeneca,0.1779
6470,Biontech,0.7003
6471,Pfizer,0.7003
6472,Pfizer,0.8964
6473,Pfizer,0.7574
6474,Moderna,0.7574
6475,AstraZeneca,0.0516
6476,Biontech,-0.4404
6477,Pfizer,-0.4404
6478,AstraZeneca,-0.3818
6479,Biontech,0.6705
6480,Pfizer,0.6705
6481,AstraZeneca,0.3182
6482,Moderna,0.0258
6483,Pfizer,-0.4766999999999999
6484,AstraZeneca,0.9822
6485,AstraZeneca,0.0
6486,Johnson & Johnson,0.25
6487,AstraZeneca,-0.8979
6488,Pfizer,-0.5267
6489,Biontech,0.0
6490,Pfizer,0.0
6491,AstraZeneca,-0.7351
6492,Biontech,0.0
6493,Pfizer,0.0
6494,Johnson & Johnson,0.0
6495,Pfizer,-0.3182
6496,Johnson & Johnson,0.0
6497,Johnson & Johnson,0.0
6498,Pfizer,0.34
6499,Pfizer,-0.8126
6500,AstraZeneca,0.0
6501,Pfizer,0.0
6502,Pfizer,0.8689
6503,Moderna,0.8689
6504,Johnson & Johnson,0.0
6505,Moderna,0.6808
6506,AstraZeneca,0.7783
6507,AstraZeneca,0.8268
6508,Pfizer,-0.2732
6509,AstraZeneca,0.4215
6510,Biontech,-0.2732
6511,Pfizer,-0.2732
6512,AstraZeneca,-0.6908
6513,Biontech,-0.6908
6514,Pfizer,-0.6908
6515,Pfizer,0.3182
6516,Moderna,0.3182
6517,AstraZeneca,0.2577
6518,AstraZeneca,0.7184
6519,AstraZeneca,0.0387
6520,AstraZeneca,0.2263
6521,Johnson & Johnson,0.0
6522,AstraZeneca,-0.3142
6523,AstraZeneca,-0.7281
6524,Biontech,0.9575
6525,Pfizer,0.9575
6526,Moderna,0.9575
6527,Biontech,0.4215
6528,Pfizer,0.4215
6529,Sputnik V,0.4588
6530,AstraZeneca,-0.0772
6531,Biontech,-0.7845
6532,Pfizer,-0.7845
6533,Biontech,0.6597
6534,Pfizer,0.6597
6535,Johnson & Johnson,0.0
6536,Pfizer,0.2475
6537,Pfizer,-0.7096
6538,Biontech,0.0
6539,Pfizer,0.0
6540,Moderna,0.0
6541,AstraZeneca,-0.3252
6542,Biontech,-0.4019
6543,Pfizer,-0.4019
6544,Moderna,-0.4019
6545,Biontech,0.5267
6546,Pfizer,0.5267
6547,AstraZeneca,0.1027
6548,AstraZeneca,0.6597
6549,Pfizer,0.0
6550,Moderna,0.5806
6551,Biontech,-0.0258
6552,Pfizer,-0.0258
6553,AstraZeneca,0.6908
6554,Pfizer,0.0
6555,Pfizer,0.0
6556,EpiVacCorona,0.2263
6557,CoviVac,0.2263
6558,Johnson & Johnson,-0.3182
6559,Pfizer,0.8834
6560,Moderna,0.7717
6561,Johnson & Johnson,-0.7964
6562,Pfizer,-0.1027
6563,Pfizer,0.0
6564,AstraZeneca,0.2732
6565,Pfizer,-0.25
6566,Pfizer,0.0
6567,Moderna,0.0
6568,AstraZeneca,0.4019
6569,Pfizer,0.0
6570,Moderna,0.0
6571,AstraZeneca,-0.3612
6572,Moderna,0.2023
6573,AstraZeneca,0.5859
6574,Pfizer,0.9325
6575,AstraZeneca,0.6486
6576,Biontech,0.0
6577,Pfizer,0.0
6578,AstraZeneca,0.0
6579,AstraZeneca,0.2732
6580,Pfizer,0.0
6581,Moderna,0.0
6582,Biontech,0.7351
6583,Pfizer,0.7351
6584,Moderna,0.4939
6585,Pfizer,0.874
6586,Pfizer,0.5859
6587,Moderna,0.5859
6588,Johnson & Johnson,-0.128
6589,Moderna,0.7178
6590,AstraZeneca,-0.3182
6591,Pfizer,-0.3182
6592,Sputnik V,-0.3182
6593,Pfizer,-0.836
6594,Biontech,0.0258
6595,Pfizer,0.0258
6596,Pfizer,0.5574
6597,AstraZeneca,-0.3818
6598,AstraZeneca,-0.0209
6599,Johnson & Johnson,0.0
6600,AstraZeneca,-0.6486
6601,Moderna,0.5574
6602,AstraZeneca,-0.7814
6603,AstraZeneca,0.0
6604,AstraZeneca,0.4404
6605,Moderna,0.0
6606,Sputnik V,0.9652
6607,Pfizer,-0.3818
6608,Pfizer,-0.5423
6609,Pfizer,0.6486
6610,Moderna,0.6486
6611,Biontech,0.5859
6612,Pfizer,0.5859
6613,Moderna,0.0
6614,Pfizer,0.1779
6615,Johnson & Johnson,-0.5106
6616,Johnson & Johnson,0.7579
6617,AstraZeneca,0.0
6618,Pfizer,0.0772
6619,Moderna,0.0772
6620,Johnson & Johnson,0.0772
6621,Sputnik V,0.4215
6622,Pfizer,0.6705
6623,Pfizer,0.5614
6624,Johnson & Johnson,0.4019
6625,Pfizer,0.7269
6626,AstraZeneca,-0.7506
6627,Sputnik V,0.0
6628,Moderna,0.0
6629,AstraZeneca,0.0
6630,Moderna,0.1531
6631,AstraZeneca,-0.8316
6632,Pfizer,0.8934
6633,Pfizer,-0.0516
6634,AstraZeneca,0.128
6635,Pfizer,0.886
6636,Biontech,0.0
6637,Pfizer,0.0
6638,Johnson & Johnson,0.0
6639,Johnson & Johnson,0.0
6640,Johnson & Johnson,0.4767
6641,AstraZeneca,-0.7269
6642,AstraZeneca,0.296
6643,Biontech,0.9304
6644,Pfizer,0.9304
6645,Moderna,0.9304
6646,Johnson & Johnson,0.2023
6647,AstraZeneca,0.4767
6648,Johnson & Johnson,0.3818
6649,Johnson & Johnson,0.0
6650,Moderna,0.7603
6651,AstraZeneca,-0.5423
6652,Moderna,0.4767
6653,Moderna,0.4215
6654,AstraZeneca,0.8377
6655,Pfizer,-0.3094
6656,AstraZeneca,0.3818
6657,Pfizer,-0.5647
6658,AstraZeneca,0.0
6659,Johnson & Johnson,0.7556
6660,Moderna,0.3612
6661,Biontech,0.8442
6662,Pfizer,0.8442
6663,Sputnik V,-0.6249
6664,AstraZeneca,0.0
6665,Johnson & Johnson,0.0
6666,AstraZeneca,-0.5709
6667,AstraZeneca,0.0
6668,AstraZeneca,0.6124
6669,Pfizer,-0.0344
6670,AstraZeneca,0.0
6671,AstraZeneca,0.0
6672,Moderna,0.6908
6673,Pfizer,0.8442
6674,AstraZeneca,-0.7351
6675,AstraZeneca,0.5118
6676,AstraZeneca,0.0
6677,Pfizer,0.0
6678,AstraZeneca,0.6124
6679,Biontech,0.5106
6680,Pfizer,0.5106
6681,Sputnik V,0.0
6682,Biontech,0.296
6683,Moderna,0.0
6684,AstraZeneca,0.0
6685,Biontech,0.6808
6686,Pfizer,0.6808
6687,Pfizer,0.5777
6688,AstraZeneca,0.4019
6689,Pfizer,0.4019
6690,Moderna,-0.8225
6691,Moderna,0.0
6692,AstraZeneca,0.6361
6693,Pfizer,0.0
6694,AstraZeneca,-0.6486
6695,Pfizer,-0.296
6696,Pfizer,0.7184
6697,AstraZeneca,-0.3182
6698,AstraZeneca,0.0258
6699,Pfizer,0.0
6700,Moderna,0.0
6701,Johnson & Johnson,0.0
6702,AstraZeneca,-0.5256
6703,AstraZeneca,0.4588
6704,Pfizer,0.1154
6705,Moderna,0.1154
6706,Moderna,0.0
6707,AstraZeneca,0.128
6708,Moderna,0.7184
6709,Pfizer,-0.7906
6710,Pfizer,-0.34
6711,Moderna,-0.34
6712,AstraZeneca,0.1531
6713,AstraZeneca,-0.25
6714,Pfizer,-0.4767
6715,Biontech,0.2732
6716,Pfizer,0.2732
6717,AstraZeneca,-0.4939
6718,Biontech,0.8625000000000002
6719,Biontech,0.1531
6720,Pfizer,0.1531
6721,AstraZeneca,0.8184
6722,Pfizer,-0.296
6723,Moderna,-0.296
6724,Johnson & Johnson,-0.296
6725,AstraZeneca,0.0
6726,Sputnik V,0.8456
6727,Moderna,0.5106
6728,AstraZeneca,0.0
6729,Pfizer,0.0
6730,Pfizer,0.34
6731,Pfizer,0.128
6732,Moderna,0.128
6733,AstraZeneca,0.0
6734,AstraZeneca,-0.9769
6735,AstraZeneca,0.6808
6736,Pfizer,0.34
6737,Sputnik V,-0.891
6738,Moderna,0.91
6739,Moderna,0.7351
6740,Sputnik V,-0.3818
6741,Pfizer,0.2023
6742,Moderna,0.2023
6743,Sputnik V,0.5574
6744,Sputnik V,-0.2023
6745,Sputnik V,-0.4588
6746,AstraZeneca,-0.6486
6747,AstraZeneca,0.7096
6748,Pfizer,0.7906
6749,AstraZeneca,0.0
6750,Pfizer,0.0
6751,Moderna,0.0
6752,Johnson & Johnson,0.0
6753,Pfizer,-0.8658
6754,Johnson & Johnson,-0.3182
6755,Pfizer,0.7506
6756,AstraZeneca,-0.34
6757,AstraZeneca,0.5267
6758,AstraZeneca,0.128
6759,AstraZeneca,-0.6808
6760,AstraZeneca,0.4927
6761,AstraZeneca,0.4939
6762,Pfizer,0.8678
6763,Pfizer,0.0
6764,Moderna,0.0
6765,Biontech,0.8271
6766,Pfizer,0.8271
6767,AstraZeneca,0.8481
6768,Biontech,-0.9507
6769,Pfizer,-0.9507
6770,Pfizer,0.3412
6771,AstraZeneca,0.4215
6772,AstraZeneca,0.4019
6773,AstraZeneca,0.9235
6774,Biontech,0.9235
6775,Pfizer,0.9235
6776,AstraZeneca,0.25
6777,AstraZeneca,0.0
6778,Biontech,0.0
6779,Pfizer,0.0
6780,Pfizer,0.4215
6781,Biontech,0.6705
6782,Pfizer,0.6705
6783,Pfizer,-0.4939
6784,AstraZeneca,0.5799
6785,AstraZeneca,0.8268
6786,AstraZeneca,-0.0516
6787,Moderna,0.34
6788,AstraZeneca,0.5267
6789,Moderna,0.0
6790,Biontech,0.9871
6791,Pfizer,0.9871
6792,Johnson & Johnson,0.2263
6793,AstraZeneca,-0.1611
6794,Biontech,-0.1027
6795,Pfizer,-0.1027
6796,AstraZeneca,-0.4215
6797,Sputnik V,0.25
6798,Pfizer,-0.1779
6799,Moderna,-0.1779
6800,Biontech,0.0
6801,Pfizer,0.0
6802,AstraZeneca,-0.128
6803,Biontech,0.0
6804,Pfizer,0.0
6805,Moderna,0.0
6806,AstraZeneca,-0.5574
6807,Moderna,-0.7184
6808,AstraZeneca,0.0
6809,AstraZeneca,-0.6908
6810,Pfizer,0.7579
6811,AstraZeneca,0.5256
6812,AstraZeneca,-0.1027
6813,AstraZeneca,-0.3818
6814,Pfizer,0.0
6815,AstraZeneca,0.128
6816,Biontech,0.575
6817,Pfizer,0.575
6818,AstraZeneca,0.2047
6819,Pfizer,0.2047
6820,AstraZeneca,-0.2144
6821,Pfizer,-0.296
6822,AstraZeneca,-0.296
6823,Pfizer,0.0
6824,Pfizer,-0.4019
6825,Biontech,0.3612
6826,Pfizer,0.3612
6827,Sputnik V,0.4215
6828,Pfizer,0.0
6829,Pfizer,0.4019
6830,Pfizer,-0.6597
6831,AstraZeneca,-0.5994
6832,Pfizer,0.7351
6833,Moderna,0.7351
6834,Pfizer,0.4215
6835,Biontech,0.7059000000000001
6836,Pfizer,0.7059000000000001
6837,Biontech,0.0
6838,Pfizer,0.0
6839,Moderna,0.0
6840,Pfizer,0.0
6841,AstraZeneca,0.6651999999999999
6842,Pfizer,0.6651999999999999
6843,Johnson & Johnson,-0.3818
6844,Pfizer,-0.5106
6845,AstraZeneca,0.0
6846,Pfizer,0.6705
6847,AstraZeneca,0.5106
6848,Biontech,-0.0323
6849,Pfizer,-0.0323
6850,Moderna,-0.0323
6851,AstraZeneca,-0.6901
6852,Moderna,0.4767
6853,AstraZeneca,-0.9312
6854,Biontech,0.743
6855,Pfizer,0.743
6856,Moderna,0.743
6857,Biontech,0.7003
6858,Pfizer,0.7003
6859,AstraZeneca,-0.0772
6860,Pfizer,-0.128
6861,AstraZeneca,-0.5994
6862,Pfizer,0.0
6863,AstraZeneca,0.6249
6864,Pfizer,-0.1901
6865,AstraZeneca,0.6597
6866,Biontech,-0.0772
6867,Pfizer,-0.0772
6868,Biontech,-0.5267
6869,Pfizer,-0.5267
6870,AstraZeneca,0.6249
6871,Pfizer,0.6249
6872,Moderna,0.6249
6873,Johnson & Johnson,0.6249
6874,Pfizer,-0.296
