,entity,label,occurrences
793,a challenging week,DATE,2
794,last Sunday,DATE,2
795,Modubuild,GPE,2
796,More than 100,CARDINAL,2
797,Wicklow,GPE,2
798,Europol,ORG,2
799,Philippines,GPE,2
800,Pinch,NORP,2
801,Beaumont Hospital,ORG,2
802,Monday week,DATE,2
803,"Some 30,000",CARDINAL,2
804,Prime Time's,PERSON,2
805,James Brady,PERSON,2
806,Stephen Fry,PERSON,2
807,3.3,CARDINAL,2
808,four million,CARDINAL,2
809,the 1960s,DATE,2
810,John Giles,PERSON,2
811,Dominic Raab,PERSON,2
812,"Over 80,000",CARDINAL,2
813,The European Union's,ORG,2
814,Johnson & Johnson's,ORG,2
815,10%,PERCENT,2
816,seasonal,DATE,2
817,More than three-quarters,CARDINAL,2
818,The Irish Sun EXPERTS,ORG,2
819,GMB,ORG,2
820,"880,000",CARDINAL,2
821,Larry McCarthy,PERSON,2
822,1985,DATE,2
823,UCC,GPE,2
824,Nenagh Hospital,ORG,2
825,Texas,GPE,2
826,257,CARDINAL,2
827,Oireachtas,GPE,2
828,821,CARDINAL,2
829,Hundreds of thousands,CARDINAL,2
830,California,GPE,2
831,early this week,DATE,2
832,late January,DATE,2
833,only half,CARDINAL,2
834,Harry McGee,PERSON,2
835,one week,DATE,2
836,Pfizer Vaccine,PERSON,2
837,78-year-old,DATE,2
838,Citywest,GPE,2
839,Irishman,NORP,2
840,Dr Fauci,PERSON,2
841,the Mater Hospital,ORG,2
842,last Thursday,DATE,2
843,"25,000",CARDINAL,2
844,Vatican,ORG,2
845,35,CARDINAL,2
846,under 60,DATE,2
847,Childcare,ORG,2
848,mid-December,DATE,2
849,450 million,CARDINAL,2
850,55,DATE,2
851,"120,000",CARDINAL,2
852,Paul Moynagh,PERSON,2
853,Maynooth University,ORG,2
854,Antonio Guterres,PERSON,2
855,the UN Security Council,ORG,2
856,Laura Brennan’s,PERSON,2
857,INTO,ORG,2
858,Roy Keane,PERSON,2
859,as early as Saturday,DATE,2
860,Newbridge,GPE,2
861,"220,000",CARDINAL,2
862,Dingle,PERSON,2
863,one third,CARDINAL,2
864,Level,ORG,2
865,Shanelle Cartwright,PERSON,2
866,50,CARDINAL,2
867,June or July,DATE,2
868,The World Health Organisation,ORG,2
869,Vaxxed,GPE,2
870,Ursula von der Leyen,ORG,2
871,St Patrick's,PERSON,2
872,Vicky Pattison,PERSON,2
873,Oliver Mangan,PERSON,2
874,mid-March,DATE,2
875,the past three weeks,DATE,2
876,just six years,DATE,2
877,Brian MacCraith,PERSON,2
878,"94,000",CARDINAL,2
879,the middle of March,DATE,2
880,32%,PERCENT,2
881,Three-quarters,DATE,2
882,Ennis Cathedral,ORG,2
883,December 11,DATE,2
884,Margaret Keenan,PERSON,2
885,Lockdown,ORG,2
886,between April and June,DATE,2
887,just WEEKS,DATE,2
888,just weeks,DATE,2
889,Sarah Gilbert,PERSON,2
890,up to 12 weeks,DATE,2
891,Barry Cowen,PERSON,2
892,351,CARDINAL,2
893,the &#,ORG,2
894,March 2019,DATE,2
895,The New York Times,ORG,2
896,Taliban,ORG,2
897,Poorer,GPE,2
898,Direct Provision,ORG,2
899,Michael McDowell,PERSON,2
900,117 million,CARDINAL,2
901,six-month,DATE,2
902,Games,WORK_OF_ART,2
903,13-year-old,DATE,2
904,last Friday,DATE,2
905,16 years,DATE,2
906,mid-May,DATE,2
907,a number of years,DATE,2
908,Ursula,GPE,2
909,Henry - Irish Mirror,ORG,2
910,the next few days,DATE,2
911,Brooklyn,GPE,2
912,New York City,GPE,2
913,Cork GP,PERSON,2
914,Niamh Griffin,GPE,2
915,late autumn,TIME,2
916,English,LANGUAGE,2
917,summer holidays,DATE,2
918,HSE Ireland,GPE,2
